	Unnamed: 0	GeoArea_FIPS	GeoArea_Name	Economic_Measure_Code	Economic_Measure_Name	Measure_Name	Data_Period_Business_Key	Estimated_Value	Unit_of_Measure_Code
199	199	37057	Davidson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-22	1.0	Count
200	200	37059	Davie	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-22	1.0	Count
201	201	37063	Durham	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-22	40.0	Count
202	202	37067	Forsyth	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-22	12.0	Count
203	203	37069	Franklin	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-22	4.0	Count
204	204	37071	Gaston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-22	3.0	Count
205	205	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-22	1.0	Count
206	206	37081	Guilford	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-22	11.0	Count
207	207	37085	Harnett	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-22	8.0	Count
208	208	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-22	1.0	Count
209	209	37093	Hoke	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-22	1.0	Count
210	210	37097	Iredell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-22	6.0	Count
211	211	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-22	3.0	Count
212	212	37105	Lee	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-22	1.0	Count
213	213	37109	Lincoln	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-22	1.0	Count
214	214	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-22	66.0	Count
215	215	37125	Moore	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-22	2.0	Count
216	216	37127	Nash	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-22	1.0	Count
217	217	37129	New Hanover	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-22	3.0	Count
218	218	37133	Onslow	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-22	1.0	Count
219	219	37135	Orange	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-22	5.0	Count
220	220	37139	Pasquotank	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-22	1.0	Count
221	221	37147	Pitt	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-22	3.0	Count
222	222	37155	Robeson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-22	1.0	Count
223	223	37159	Rowan	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-22	2.0	Count
224	224	37163	Sampson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-22	1.0	Count
225	225	37165	Scotland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-22	1.0	Count
226	226	37167	Stanly	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-22	1.0	Count
227	227	37179	Union	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-22	9.0	Count
228	228	37183	Wake	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-22	49.0	Count
229	229	37189	Watauga	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-22	2.0	Count
230	230	37191	Wayne	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-22	1.0	Count
231	231	37195	Wilson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-22	2.0	Count
232	232	37001	Alamance	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	3.0	Count
233	233	37019	Brunswick	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	5.0	Count
234	234	37021	Buncombe	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	1.0	Count
235	235	37025	Cabarrus	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	6.0	Count
236	236	37031	Carteret	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	4.0	Count
237	237	37035	Catawba	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	1.0	Count
238	238	37037	Chatham	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	3.0	Count
239	239	37039	Cherokee	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	4.0	Count
240	240	37049	Craven	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	2.0	Count
241	241	37051	Cumberland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	2.0	Count
242	242	37057	Davidson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	2.0	Count
243	243	37059	Davie	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	1.0	Count
244	244	37063	Durham	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	40.0	Count
245	245	37067	Forsyth	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	12.0	Count
246	246	37069	Franklin	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	4.0	Count
247	247	37071	Gaston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	3.0	Count
248	248	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	1.0	Count
249	249	37081	Guilford	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	11.0	Count
250	250	37085	Harnett	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	9.0	Count
251	251	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	1.0	Count
252	252	37093	Hoke	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	1.0	Count
253	253	37097	Iredell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	6.0	Count
254	254	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	3.0	Count
255	255	37105	Lee	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	1.0	Count
256	256	37109	Lincoln	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	1.0	Count
257	257	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	80.0	Count
258	258	37125	Moore	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	2.0	Count
259	259	37127	Nash	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	1.0	Count
260	260	37129	New Hanover	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	4.0	Count
261	261	37133	Onslow	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	1.0	Count
262	262	37135	Orange	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	6.0	Count
263	263	37139	Pasquotank	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	1.0	Count
264	264	37147	Pitt	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	3.0	Count
265	265	37153	Richmond	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	1.0	Count
266	266	37155	Robeson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	1.0	Count
267	267	37159	Rowan	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	2.0	Count
268	268	37163	Sampson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	1.0	Count
269	269	37165	Scotland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	1.0	Count
270	270	37167	Stanly	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	1.0	Count
271	271	37179	Union	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	12.0	Count
272	272	37181	Vance	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	1.0	Count
273	273	37183	Wake	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	52.0	Count
274	274	37189	Watauga	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	2.0	Count
275	275	37191	Wayne	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	1.0	Count
276	276	37195	Wilson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-23	3.0	Count
277	277	37001	Alamance	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	3.0	Count
278	278	37019	Brunswick	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	8.0	Count
279	279	37021	Buncombe	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	5.0	Count
280	280	37025	Cabarrus	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	8.0	Count
281	281	37031	Carteret	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	4.0	Count
282	282	37035	Catawba	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	4.0	Count
283	283	37037	Chatham	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	3.0	Count
284	284	37039	Cherokee	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	4.0	Count
285	285	37049	Craven	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	2.0	Count
286	286	37051	Cumberland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	2.0	Count
287	287	37057	Davidson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	2.0	Count
288	288	37059	Davie	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	1.0	Count
289	289	37063	Durham	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	63.0	Count
290	290	37067	Forsyth	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	12.0	Count
291	291	37069	Franklin	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	5.0	Count
292	292	37071	Gaston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	3.0	Count
293	293	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	1.0	Count
294	294	37081	Guilford	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	16.0	Count
295	295	37085	Harnett	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	9.0	Count
296	296	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	2.0	Count
297	297	37093	Hoke	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	2.0	Count
298	298	37097	Iredell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	9.0	Count
299	299	37099	Jackson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	1.0	Count
300	300	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	4.0	Count
301	301	37105	Lee	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	1.0	Count
302	302	37109	Lincoln	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	1.0	Count
303	303	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	104.0	Count
304	304	37123	Montgomery	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	1.0	Count
305	305	37125	Moore	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	2.0	Count
306	306	37127	Nash	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	1.0	Count
307	307	37129	New Hanover	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	7.0	Count
308	308	37133	Onslow	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	3.0	Count
309	309	37135	Orange	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	11.0	Count
310	310	37139	Pasquotank	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	1.0	Count
311	311	37147	Pitt	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	5.0	Count
312	312	37151	Randolph	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	2.0	Count
313	313	37153	Richmond	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	1.0	Count
314	314	37155	Robeson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	1.0	Count
315	315	37159	Rowan	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	5.0	Count
316	316	37163	Sampson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	1.0	Count
317	317	37165	Scotland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	1.0	Count
318	318	37167	Stanly	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	1.0	Count
319	319	37175	Transylvania	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	1.0	Count
320	320	37179	Union	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	13.0	Count
321	321	37181	Vance	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	2.0	Count
322	322	37183	Wake	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	54.0	Count
323	323	37189	Watauga	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	2.0	Count
324	324	37191	Wayne	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	2.0	Count
325	325	37195	Wilson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-24	3.0	Count
326	326	37001	Alamance	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	3.0	Count
327	327	37015	Bertie	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	2.0	Count
328	328	37019	Brunswick	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	10.0	Count
329	329	37021	Buncombe	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	12.0	Count
330	330	37023	Burke	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	2.0	Count
331	331	37025	Cabarrus	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	12.0	Count
332	332	37027	Caldwell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	1.0	Count
333	333	37031	Carteret	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	5.0	Count
334	334	37035	Catawba	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	4.0	Count
335	335	37037	Chatham	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	6.0	Count
336	336	37039	Cherokee	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	4.0	Count
337	337	37045	Cleveland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	1.0	Count
338	338	37049	Craven	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	3.0	Count
339	339	37051	Cumberland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	5.0	Count
340	340	37057	Davidson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	2.0	Count
341	341	37059	Davie	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	1.0	Count
342	342	37061	Duplin	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	1.0	Count
343	343	37063	Durham	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	74.0	Count
344	344	37067	Forsyth	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	17.0	Count
345	345	37069	Franklin	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	5.0	Count
346	346	37071	Gaston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	5.0	Count
347	347	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	1.0	Count
348	348	37081	Guilford	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	22.0	Count
349	349	37085	Harnett	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	10.0	Count
350	350	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	2.0	Count
351	351	37091	Hertford	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	1.0	Count
352	352	37093	Hoke	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	2.0	Count
353	353	37097	Iredell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	11.0	Count
354	354	37099	Jackson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	1.0	Count
355	355	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	8.0	Count
356	356	37105	Lee	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	1.0	Count
357	357	37107	Lenoir	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	1.0	Count
358	358	37109	Lincoln	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	1.0	Count
359	359	37111	McDowell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	2.0	Count
360	360	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	170.0	Count
361	361	37123	Montgomery	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	1.0	Count
362	362	37125	Moore	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	2.0	Count
363	363	37127	Nash	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	2.0	Count
364	364	37129	New Hanover	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	9.0	Count
365	365	37131	Northampton	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	1.0	Count
366	366	37133	Onslow	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	3.0	Count
367	367	37135	Orange	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	13.0	Count
368	368	37139	Pasquotank	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	1.0	Count
369	369	37147	Pitt	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	6.0	Count
370	370	37151	Randolph	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	3.0	Count
371	371	37153	Richmond	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	1.0	Count
372	372	37155	Robeson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	2.0	Count
373	373	37159	Rowan	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	6.0	Count
374	374	37163	Sampson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	1.0	Count
375	375	37165	Scotland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	1.0	Count
376	376	37167	Stanly	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	1.0	Count
377	377	37175	Transylvania	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	2.0	Count
378	378	37179	Union	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	16.0	Count
379	379	37181	Vance	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	2.0	Count
380	380	37183	Wake	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	73.0	Count
381	381	37189	Watauga	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	3.0	Count
382	382	37191	Wayne	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	2.0	Count
383	383	37195	Wilson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-25	5.0	Count
384	384	37001	Alamance	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-26	4.0	Count
385	385	37013	Beaufort	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-26	2.0	Count
386	386	37015	Bertie	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-26	3.0	Count
387	387	37019	Brunswick	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-26	11.0	Count
388	388	37021	Buncombe	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-26	15.0	Count
389	389	37023	Burke	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-26	2.0	Count
390	390	37025	Cabarrus	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-26	16.0	Count
391	391	37027	Caldwell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-26	3.0	Count
392	392	37031	Carteret	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-26	5.0	Count
393	393	37035	Catawba	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-26	4.0	Count
394	394	37037	Chatham	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-26	9.0	Count
395	395	37039	Cherokee	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-26	4.0	Count
396	396	37045	Cleveland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-26	2.0	Count
397	397	37049	Craven	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-26	3.0	Count
398	398	37051	Cumberland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-26	7.0	Count
399	399	37057	Davidson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases	NYTI_CNTY_COV01	2020-03-26	3.0	Count
