,Series ID	Region Name	Region Code	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
ATNHPIUS34001A	Atlantic County, NJ	34001	26.39	27.56	27.15	32.24	41.94	51.97	58.61	58.67	53.15	56.14	58.2	62.5	68.53	77.38	84.52	84.91	84.86	84.9	84.89	83.16	82.57	83.64	86.53	90.39	92.62	100	107.72	117.32	128.31	150.7	180.58	202.18	201.41	190.72	171.99	162.27	153.95	145.6	145.09	143.95	142.57	141.61	137.65	143.58	152.33
ATNHPIUS28007A	Attala County, MS	28007																								90.91	97.97	100	104.7	104.93	109.94	115.16	120.06	123.0	128.13	129.34	124.52	121.02	122.41	116.56	125.51	116.33	124.77	126.92	127.18	131.14	132.01
ATNHPIUS29007A	Audrain County, MO	29007					58.3	59.34	62.77	0.0	53.81	56.02	63.41	59.2	59.7	66.34	70.5	70.06	72.11	74.51	75.38	77.4	86.12	90.09	93.37	93.74	95.07	100	102.45	104.98	104.19	105.57	111.64	119.6	118.2	116.18	115.93	111.56	111.37	113.24	112.56	118.94	116.79	125.31	127.89	128.33	141.58
ATNHPIUS19009A	Audubon County, IA	19009																								86.1	89.02	100	92.66	97.35	99.62	103.72	113.44	115.48	120.62	116.18	123.67	124.17	117.65	119.94	127.9	124.81	137.94	136.19	142.68	149.45	156.75
ATNHPIUS39011A	Auglaize County, OH	39011			29.95	41.47	39.53	50.64	0.0	47.39	51.97	54.14	55.0	54.71	57.07	64.05	65.4	70.17	71.8	73.62	76.02	78.61	82.9	85.82	90.15	93.21	95.18	100	104.71	107.13	107.74	109.55	116.69	117.36	118.27	119.05	118.11	113.6	110.67	110.08	112.18	113.63	115.24	119.69	122.74	134.57	138.52
ATNHPIUS51015A	Augusta County, VA	51015												61.91	60.64	63.37	74.45	78.11	80.28	81.19	82.55	84.98	86.78	89.13	89.72	93.79	93.3	100	103.18	107.49	110.81	120.3	141.51	157.7	164.22	160.33	155.32	147.18	142.22	138.14	139.21	142.43	142.4	147.73	149.16	155.78	160.79
ATNHPIUS48015A	Austin County, TX	48015												73.88	65.74	0.0	62.93	65.94	68.44	67.09	71.25	76.85	82.5	84.71	87.14	91.01	95.17	100	107.71	112.03	115.54	119.76	126.81	136.13	147.12	148.54	151.14	144.72	141.89	142.65	146.47	155.38	164.83	171.71	181.58	190.78	198.85
ATNHPIUS01001A	Autauga County, AL	1001												70.84	69.17	71.57	74.62	74.26	76.35	78.52	81.26	84.78	87.75	90.1	93.08	96.25	97.82	100	103.64	106.16	108.09	110.95	118.96	127.84	133.53	133.62	130.72	126.88	123.75	120.2	120.73	121.25	122.36	124.92	128.06	128.58	133.5
ATNHPIUS37011A	Avery County, NC	37011																					70.18	73.85	78.21	82.22	87.86	100	106.04	111.7	111.01	119.36	129.74	140.34	147.44	151.67	147.54	136.05	131.12	127.72	123.7	126.3	122.48	127.64	121.44	129.34	142.22
ATNHPIUS22009A	Avoyelles Parish, LA	22009																						78.53	83.37	90.13	92.44	100	101.76	104.96	108.54	113.37	118.3	128.59	132.7	142.06	139.79	139.34	138.91	142.2	143.67	142.88	142.19	149.4	164.31	153.52	160.02
ATNHPIUS12003A	Baker County, FL	12003																								94.62	102.16	100	110.55	117.3	121.94	134.74	154.4	175.42	187.64	178.05	159.83	138.62	134.88	125.9	124.43	139.76	143.8	150.89	159.84	174.53	182.78
ATNHPIUS41001A	Baker County, OR	41001																			73.49	79.16	87.13	89.28	92.36	93.71	96.62	100	101.0	104.17	105.12	110.69	114.39	133.67	149.09	154.49	150.97	139.66	134.0	131.57	133.49	137.41	137.1	146.34	151.82	167.61	179.11
ATNHPIUS13009A	Baldwin County, GA	13009									54.25	60.59	59.79	60.84	62.73	65.9	71.28	70.77	73.4	74.5	75.88	78.94	83.42	86.35	86.94	91.6	95.14	100	105.31	110.45	115.0	122.41	135.41	142.92	149.12	146.71	141.62	129.82	120.29	121.07	115.29	117.93	117.6	122.51	121.25	130.01	142.65
ATNHPIUS01003A	Baldwin County, AL	1003			41.8	42.44	43.72	53.8	45.5	46.0	58.31	56.68	57.58	56.85	57.16	57.47	59.15	60.56	62.61	65.29	70.67	75.57	81.7	84.43	89.87	93.95	96.61	100	104.64	106.29	109.84	114.84	133.4	155.81	159.3	152.26	140.46	123.17	115.42	115.96	117.35	127.2	132.28	138.88	145.83	154.05	165.84
ATNHPIUS21007A	Ballard County, KY	21007																								94.08	96.23	100	99.47	103.68	105.61	110.49	114.94	122.9	126.04	135.18	128.75	128.64	121.27	131.07	132.23	128.91	133.85	147.5	132.27	125.98	135.77
ATNHPIUS24005A	Baltimore County, MD	24005	29.58	33.27	35.03	39.11	42.81	47.19	51.69	51.05	53.03	56.1	58.61	63.05	68.62	75.82	80.75	83.82	85.65	87.64	88.02	88.45	88.55	90.01	91.15	93.51	95.16	100	105.98	113.42	120.97	139.77	169.2	191.57	198.09	191.74	173.87	163.31	154.44	150.54	152.42	156.91	159.48	163.55	167.78	173.09	177.67
ATNHPIUS24510A	Baltimore city, MD	24510	25.97	30.6	31.79	34.99	39.16	41.23	47.4	45.89	49.92	52.88	56.25	60.58	65.76	71.66	75.54	77.95	79.65	82.06	82.96	82.43	82.44	83.72	83.85	87.93	92.8	100	108.31	117.38	126.05	142.76	169.62	191.76	202.43	197.01	180.06	166.73	156.87	154.63	159.75	165.48	170.68	175.5	180.21	182.5	185.81
ATNHPIUS48019A	Bandera County, TX	48019																							94.71	87.03	98.78	100	103.49	109.85	110.46	115.58	122.52	134.98	143.41	151.81	154.1	147.95	152.07	150.69	146.7	146.64	161.55	158.46	172.41	189.84	183.16
ATNHPIUS13011A	Banks County, GA	13011																					76.54	76.02	79.79	85.09	90.84	100	103.74	106.87	109.02	112.62	119.16	128.03	130.93	134.06	121.08	102.48	100.18	90.45	94.53	98.38	103.52	111.61	121.63	123.76	142.84
ATNHPIUS16005A	Bannock County, ID	16005			44.62	48.71	53.65	60.68	61.72	61.77	59.17	61.87	65.33	64.37	63.29	62.38	61.91	66.53	69.18	73.68	79.19	84.53	88.99	91.69	93.82	98.29	99.45	100	104.49	106.36	108.77	112.69	123.52	136.28	146.24	148.22	145.98	139.09	132.68	133.37	133.71	134.27	138.16	143.34	151.89	166.7	184.53
ATNHPIUS01005A	Barbour County, AL	1005											56.72	59.85	59.18	64.21	64.47	63.01	65.03	68.18	70.82	72.2	78.08	82.9	88.25	92.75	94.63	100	106.48	107.03	106.96	106.73	114.49	125.29	132.41	136.29	132.33	126.64	124.88	122.87	119.91	111.3	118.83	116.83	121.88	116.81	116.15
ATNHPIUS38003A	Barnes County, ND	38003																		71.39	75.9	75.03	91.04	93.42	102.33	103.11	101.56	100	106.67	110.44	110.46	114.87	131.75	142.56	142.31	148.18	150.82	154.31	163.53	164.5	174.2	190.69	204.11	200.82	216.35	218.83	228.79
ATNHPIUS25001A	Barnstable County, MA	25001			20.83	24.6	26.44	29.42	33.62	36.55	38.41	45.02	53.1	65.5	74.09	77.05	76.26	72.92	67.23	66.38	64.96	64.41	66.41	68.1	71.13	75.32	83.48	100	114.21	129.54	143.83	165.17	183.39	187.09	180.64	169.78	160.91	154.94	151.14	150.51	151.27	156.47	161.26	167.56	175.68	184.51	192.59
ATNHPIUS45011A	Barnwell County, SC	45011																		81.81	84.51	86.79	0.0	87.38	91.3	95.56	96.96	100	105.8	112.28	111.52	114.13	126.87	131.64	142.2	139.33	142.64	137.19	132.43	130.65	132.13	125.57	120.45	129.2	127.1	130.4	146.73
ATNHPIUS21009A	Barren County, KY	21009												57.06	64.83	63.08	65.5	65.22	66.98	69.76	71.83	77.23	83.82	88.87	90.88	94.68	97.91	100	101.5	104.15	105.41	110.58	116.09	121.39	126.04	126.35	124.3	124.6	120.86	121.72	121.65	123.25	125.51	131.36	138.01	139.22	146.01
ATNHPIUS55005A	Barron County, WI	55005											52.87	53.57	54.37	52.91	54.05	55.74	58.25	59.89	62.43	65.12	72.99	74.88	79.64	82.65	89.44	100	105.11	109.94	113.26	121.18	131.1	135.22	138.34	135.06	132.02	126.06	121.75	119.66	118.88	122.57	124.52	129.54	131.73	141.74	145.48
ATNHPIUS13013A	Barrow County, GA	13013																		67.46	72.01	77.54	78.27	82.8	87.02	89.98	94.8	100	106.78	109.74	111.59	114.93	119.38	122.12	125.24	119.03	111.18	98.15	85.03	76.81	81.56	94.36	105.98	112.44	122.43	135.96	146.22
ATNHPIUS29009A	Barry County, MO	29009																		69.78	79.11	88.04	85.52	93.16	93.77	92.11	99.14	100	103.03	105.0	106.98	110.12	119.58	124.86	129.68	129.98	124.59	118.53	121.01	117.51	119.84	115.13	118.81	126.3	119.43	134.34	145.26
ATNHPIUS26015A	Barry County, MI	26015					36.05	39.27	0.0	0.0	38.58	38.83	40.27	43.08	46.34	48.54	52.95	56.6	59.39	60.84	62.44	67.27	72.43	76.84	83.95	87.03	92.93	100	104.23	108.1	110.34	114.66	119.41	121.49	118.52	114.97	107.24	101.42	97.84	97.06	99.11	103.48	111.12	117.13	126.24	133.79	140.42
ATNHPIUS18005A	Bartholomew County, IN	18005			37.62	43.91	50.41	51.67	52.65	52.82	51.17	53.2	52.2	53.36	55.11	58.96	62.89	66.01	68.57	71.37	76.15	82.67	90.78	93.51	96.45	97.95	99.13	100	103.54	104.17	104.83	107.49	112.1	114.65	116.93	118.47	118.49	116.28	116.07	117.64	119.95	120.87	124.91	128.73	132.99	139.49	146.21
ATNHPIUS29011A	Barton County, MO	29011																							92.86	93.9	94.58	100	102.78	105.29	105.4	108.46	112.07	122.42	121.29	120.99	117.41	116.5	112.11	109.11	110.1	117.2	119.39	117.42	92.77	119.22	117.74
ATNHPIUS20009A	Barton County, KS	20009			65.78	68.15	72.41	73.71	79.68	0.0	80.02	77.27	76.23	76.21	73.4	61.31	66.32	63.02	67.78	70.51	73.11	78.11	81.47	85.91	90.44	93.68	94.9	100	100.13	103.62	105.41	107.7	111.58	116.22	117.64	126.01	125.41	125.92	128.67	133.43	139.47	145.27	148.42	149.78	148.6	142.97	153.73
ATNHPIUS13015A	Bartow County, GA	13015												59.54	63.66	65.52	67.5	68.81	68.6	68.97	70.56	73.44	77.82	79.83	84.19	88.76	93.2	100	106.3	110.17	112.33	117.68	122.73	126.01	129.14	123.92	117.5	103.01	95.06	88.37	92.33	103.22	108.43	113.73	125.69	135.91	145.07
ATNHPIUS48021A	Bastrop County, TX	48021												64.19	65.06	62.9	0.0	68.45	53.13	54.51	62.92	69.0	73.33	79.53	84.57	84.93	91.73	100	106.99	109.49	109.68	109.58	111.77	114.74	123.02	127.7	122.49	122.92	121.82	124.86	128.85	137.3	147.39	159.82	175.98	189.36	203.14
ATNHPIUS29013A	Bates County, MO	29013																								82.08	89.19	100	101.82	105.21	108.32	116.02	114.07	117.09	123.05	118.13	114.66	114.05	113.67	104.69	107.5	104.76	110.11	111.7	111.83	123.96	128.84
ATNHPIUS21011A	Bath County, KY	21011																								88.28	96.12	100	103.17	102.76	103.97	113.29	114.89	113.76	117.58	120.99	115.05	120.97	114.51	109.01	105.39	112.13	124.03	104.83	118.94	124.82	121.58
ATNHPIUS05005A	Baxter County, AR	5005												66.28	70.34	70.21	64.83	0.0	71.97	76.31	81.22	87.83	85.6	92.6	90.42	94.21	95.39	100	102.15	106.72	108.16	111.84	124.06	136.25	142.51	142.71	138.33	135.29	130.4	129.1	129.54	126.09	125.57	130.62	129.15	138.47	141.16
ATNHPIUS12005A	Bay County, FL	12005	29.99	32.55	38.53	37.6	37.01	47.65	46.4	52.54	63.33	61.36	63.86	66.13	65.84	64.81	66.58	66.92	67.87	71.49	74.18	76.6	81.79	85.31	90.01	94.32	96.57	100	107.53	112.49	120.36	142.45	183.04	200.37	193.86	179.35	161.05	143.17	132.86	127.98	130.25	139.37	145.13	155.06	160.45	177.91	193.32
ATNHPIUS26017A	Bay County, MI	26017				39.76	48.67	47.57	53.17	44.05	47.71	44.17	45.2	46.13	46.82	49.92	52.81	56.4	58.8	61.69	63.33	68.73	74.43	79.83	85.6	88.93	94.09	100	104.86	107.68	109.86	113.11	115.32	114.23	111.68	104.95	98.06	92.31	90.79	89.57	88.76	90.06	93.26	94.04	96.39	101.55	104.67
ATNHPIUS55007A	Bayfield County, WI	55007												45.43	0.0	47.53	49.33	47.81	49.27	52.71	54.77	60.4	70.65	73.13	72.99	80.22	87.51	100	102.93	108.02	111.49	123.99	132.77	141.61	145.9	142.4	141.1	135.01	132.77	128.53	126.19	125.48	128.59	131.85	129.23	143.07	150.09
ATNHPIUS46005A	Beadle County, SD	46005																	74.1	77.32	80.78	86.88	92.57	95.22	100.84	97.39	102.71	100	103.48	104.15	103.05	105.19	116.17	129.36	130.57	149.5	142.26	150.53	152.91	158.21	166.21	168.07	171.74	179.49	179.93	189.2	178.78
ATNHPIUS16007A	Bear Lake County, ID	16007																						80.36	87.0	92.0	92.26	100	103.14	102.16	105.19	110.7	114.0	136.64	152.81	152.43	157.06	141.47	132.13	129.52	136.57	141.21	137.96	146.17	166.1	168.73	194.6
ATNHPIUS37013A	Beaufort County, NC	37013											57.01	59.89	62.73	64.71	65.09	71.92	72.36	74.92	74.5	77.78	79.03	84.94	86.94	91.63	94.58	100	104.67	108.69	110.91	117.89	129.16	145.71	156.06	158.67	150.04	145.83	141.93	137.52	136.23	131.04	131.2	139.51	136.95	140.66	141.23
ATNHPIUS45013A	Beaufort County, SC	45013			27.58	33.15	32.88	39.49	50.22	52.38	51.84	50.7	52.66	55.47	55.33	57.19	57.95	60.61	61.74	62.62	64.31	66.62	72.77	76.53	81.89	85.51	91.37	100	107.85	111.71	115.05	124.71	140.57	159.8	164.51	159.37	148.8	132.64	123.02	118.86	117.8	122.35	131.09	137.07	141.95	153.65	159.52
ATNHPIUS22011A	Beauregard Parish, LA	22011																			90.14	90.8	92.05	89.6	91.07	94.16	96.94	100	104.24	107.49	110.36	115.41	126.66	138.52	146.87	149.4	152.28	151.23	146.82	151.7	155.64	161.71	165.55	172.62	178.92	172.88	179.72
ATNHPIUS49001A	Beaver County, UT	49001																				75.75	87.07	90.47	94.46	95.15	97.67	100	99.7	99.33	100.48	104.71	120.96	134.96	151.78	157.19	142.43	131.04	121.99	117.76	122.45	129.45	139.53	137.59	139.98	161.76	163.82
ATNHPIUS42007A	Beaver County, PA	42007					54.09	57.02	48.96	42.87	52.16	51.79	51.77	52.37	55.41	57.44	63.23	68.42	71.14	75.51	80.04	81.33	85.13	88.27	90.72	94.23	97.08	100	105.56	110.1	111.76	115.66	120.31	123.24	124.71	124.01	122.99	122.49	122.48	124.47	125.69	129.23	132.48	136.36	140.29	146.7	153.58
ATNHPIUS30001A	Beaverhead County, MT	30001																			67.89	78.94	85.97	87.94	88.03	93.8	93.01	100	98.67	103.18	107.12	110.32	116.78	132.59	155.14	154.21	147.79	149.08	145.42	139.71	153.71	159.37	160.86	171.89	174.47	185.72	214.07
ATNHPIUS27005A	Becker County, MN	27005				46.35	49.03	0.0	0.0	0.0	51.42	51.74	47.26	51.68	51.14	54.66	54.0	57.02	57.6	58.94	62.18	65.85	68.45	73.91	81.77	85.4	93.32	100	108.82	117.44	122.19	132.76	148.86	159.66	164.55	166.16	166.31	160.68	156.88	156.0	157.97	163.75	169.72	175.64	185.93	192.97	204.13
ATNHPIUS40009A	Beckham County, OK	40009																			74.96	76.18	80.9	84.28	85.26	94.65	97.93	100	107.32	108.26	111.68	117.62	134.84	145.93	154.82	159.84	160.26	154.46	155.29	160.61	171.13	180.67	174.76	166.9	173.32	185.5	176.21
ATNHPIUS51019A	Bedford County, VA	51019					44.89	51.01	41.37	0.0	57.13	49.96	59.44	60.28	64.61	67.61	72.26	73.9	76.07	78.81	81.63	84.74	87.96	91.35	93.05	94.85	97.29	100	105.12	108.1	111.24	117.12	128.77	142.31	150.34	151.28	146.94	141.81	136.61	135.03	134.75	136.16	138.3	139.98	141.76	146.49	151.96
ATNHPIUS47003A	Bedford County, TN	47003												62.49	60.75	76.21	66.95	68.8	70.65	69.87	72.96	72.72	81.36	86.74	89.62	94.89	97.18	100	105.11	107.36	110.74	114.23	120.95	128.14	136.47	133.72	131.6	126.28	125.05	116.76	121.25	127.34	132.92	142.08	154.87	169.93	183.07
ATNHPIUS42009A	Bedford County, PA	42009																			78.5	71.86	81.91	89.41	85.21	95.05	99.44	100	106.01	109.79	113.24	117.71	126.15	135.1	145.79	150.88	146.95	144.85	147.29	146.65	145.41	140.66	151.55	150.14	148.01	157.04	159.34
ATNHPIUS48025A	Bee County, TX	48025																								98.6	99.23	100	108.52	119.79	117.67	120.38	131.56	145.11	159.44	146.1	154.17	143.93	160.08	164.04	170.24	187.09	188.05	199.72	202.33	214.43	224.39
ATNHPIUS33001A	Belknap County, NH	33001											62.18	70.12	84.79	95.81	94.66	88.67	86.64	80.85	79.81	77.25	77.25	80.87	79.93	85.28	89.56	100	109.13	120.03	133.18	149.08	169.25	177.3	177.19	171.46	158.12	149.73	142.21	139.45	138.65	140.49	143.68	150.2	156.65	166.57	180.58
ATNHPIUS48027A	Bell County, TX	48027	40.77	43.99	48.9	54.89	59.94	68.32	71.32	73.75	77.47	81.89	81.36	86.53	82.82	82.7	77.95	76.5	78.34	81.26	85.34	89.32	91.86	93.5	93.31	95.7	97.19	100	104.92	107.35	110.8	113.39	119.25	124.15	129.37	128.45	128.93	127.8	126.71	127.05	126.79	127.94	131.72	136.67	141.58	150.46	159.55
ATNHPIUS39013A	Belmont County, OH	39013												59.08	62.63	61.7	63.85	62.97	66.68	67.85	74.01	76.43	83.52	84.36	89.25	93.87	96.13	100	102.54	102.84	104.72	110.59	114.48	117.88	117.18	119.95	117.09	116.01	114.13	115.97	117.75	128.44	134.91	135.93	135.97	145.87	148.92
ATNHPIUS27007A	Beltrami County, MN	27007												57.59	56.83	57.02	59.35	59.04	64.84	66.43	69.19	72.55	78.97	83.2	86.4	91.76	93.49	100	107.77	114.51	121.23	133.99	144.38	150.45	153.31	152.62	153.07	147.92	149.04	147.18	148.82	149.67	150.31	155.24	158.15	164.54	174.82
ATNHPIUS13017A	Ben Hill County, GA	13017																			82.06	86.64	85.23	85.86	93.32	95.72	101.47	100	105.59	107.31	109.0	113.71	121.46	134.64	138.94	138.04	139.77	134.11	130.25	124.45	128.45	129.74	127.87	134.41	136.63	156.92	146.7
ATNHPIUS16009A	Benewah County, ID	16009																				84.36	107.2	95.73	98.41	108.4	103.98	100	106.43	108.42	107.6	111.15	131.91	160.61	167.69	173.16	165.7	149.42	137.15	138.51	131.39	144.98	150.08	163.95	166.29	174.77	187.63
ATNHPIUS50003A	Bennington County, VT	50003											64.47	67.06	77.59	88.43	97.79	101.0	101.13	99.44	97.59	98.44	101.34	99.93	100.87	98.92	97.35	100	107.21	113.74	119.31	132.49	151.46	162.2	164.95	165.78	160.62	152.27	148.26	144.35	144.31	141.29	143.69	136.44	139.97	138.44	147.22
ATNHPIUS41003A	Benton County, OR	41003	24.19	27.43	31.52	35.19	40.85	43.19	42.66	40.1	44.49	43.92	41.52	41.42	40.89	41.46	46.54	52.43	56.56	63.09	72.04	79.89	88.97	92.72	96.58	98.37	99.33	100	103.92	106.89	109.57	117.33	131.29	149.1	162.64	163.37	156.07	150.33	144.35	143.69	149.11	155.43	163.12	174.65	189.1	202.7	215.09
ATNHPIUS18007A	Benton County, IN	18007																			71.5	76.98	85.3	86.3	95.28	102.31	102.32	100	110.07	112.11	108.47	110.28	106.03	102.97	108.16	106.09	103.93	101.8	104.49	101.63	106.71	113.38	115.2	117.94	117.02	138.13	139.86
ATNHPIUS47005A	Benton County, TN	47005																						88.02	90.66	93.92	97.99	100	105.45	106.99	108.64	107.67	113.33	120.41	125.95	124.54	122.16	120.79	114.83	115.18	114.15	127.49	120.57	137.38	125.25	127.52	147.05
ATNHPIUS19011A	Benton County, IA	19011																		62.98	67.32	74.17	80.74	83.83	87.26	90.88	93.63	100	104.02	106.38	109.14	114.99	117.46	121.18	122.85	122.98	122.98	122.69	121.66	122.18	124.41	126.2	128.54	129.86	135.4	140.72	143.54
ATNHPIUS05007A	Benton County, AR	5007			41.67	42.22	58.07	59.05	54.14	66.73	59.37	64.78	66.26	67.83	66.51	70.4	70.07	72.3	73.31	75.31	79.41	84.39	89.54	91.93	93.6	95.37	97.58	100	104.75	108.05	111.98	122.19	134.36	142.54	142.16	136.51	127.91	119.27	112.75	113.32	117.19	122.41	128.64	136.09	145.62	153.88	161.45
ATNHPIUS53005A	Benton County, WA	53005	31.86	36.78	42.45	49.23	54.34	58.6	60.45	56.5	52.58	54.0	54.68	55.5	55.93	52.54	60.02	70.07	75.42	84.22	92.42	95.93	91.77	91.28	92.54	94.39	96.18	100	105.76	113.0	115.45	118.85	123.27	128.11	131.32	133.84	135.63	138.58	137.62	138.63	139.49	142.15	148.61	160.46	175.88	191.14	211.69
ATNHPIUS27009A	Benton County, MN	27009												57.08	60.1	57.25	61.02	61.34	63.42	65.43	68.64	72.92	77.47	79.76	84.9	85.74	90.38	100	107.32	114.02	119.73	130.68	139.49	144.31	142.76	138.1	128.96	122.66	117.11	115.21	116.6	121.49	123.59	129.88	138.44	146.12	150.51
ATNHPIUS26019A	Benzie County, MI	26019																54.12	54.7	55.77	57.22	62.43	66.48	73.2	76.94	82.02	88.72	100	105.43	110.34	113.09	119.28	127.94	132.94	131.34	129.36	120.75	114.29	105.67	104.46	106.67	108.87	113.84	122.69	132.98	139.07	145.95
ATNHPIUS34003A	Bergen County, NJ	34003	19.4	20.24	21.2	23.81	28.83	31.69	35.2	36.52	39.36	46.05	54.21	64.93	76.25	81.71	80.34	76.62	73.57	74.29	75.02	75.92	76.84	78.41	79.72	83.49	88.34	100	108.85	120.3	128.42	145.43	168.47	181.96	181.03	174.07	160.73	155.38	150.41	146.28	147.45	152.47	156.21	160.62	166.4	172.19	175.45
ATNHPIUS54003A	Berkeley County, WV	54003												58.82	65.34	68.19	74.83	82.49	81.8	85.75	87.94	86.44	87.84	89.86	91.63	94.21	98.41	100	104.52	111.31	117.59	135.93	165.81	185.34	181.35	168.19	142.85	127.4	118.55	114.93	119.97	125.66	132.86	133.48	140.91	147.05	155.81
ATNHPIUS45015A	Berkeley County, SC	45015			40.73	44.22	47.61	45.68	54.85	65.68	67.61	64.97	69.77	68.61	70.16	73.81	74.98	75.87	77.17	78.49	78.68	76.35	76.17	77.1	80.1	85.66	91.31	100	107.12	111.13	115.47	123.35	136.74	150.66	157.44	153.54	143.15	131.31	123.1	120.75	123.82	129.67	136.87	144.87	159.35	169.29	180.52
ATNHPIUS42011A	Berks County, PA	42011	42.74	48.69	47.74	49.4	60.07	58.55	54.52	56.09	60.32	61.68	65.18	67.63	73.06	83.61	91.66	94.62	96.68	96.55	97.19	96.98	95.46	96.94	96.6	98.0	98.15	100	104.13	108.18	112.23	122.66	137.52	149.95	155.03	152.83	147.06	140.99	135.26	130.19	130.34	131.29	134.14	135.81	141.21	146.83	152.03
ATNHPIUS25003A	Berkshire County, MA	25003						38.24	43.16	42.49	47.05	58.74	67.38	76.6	86.22	96.1	98.56	97.12	90.91	85.43	85.24	85.18	85.19	87.19	89.94	90.57	93.03	100	106.94	113.77	122.09	135.2	152.88	163.1	165.11	163.47	158.18	153.78	150.39	147.01	146.23	145.79	146.3	147.17	149.78	157.87	161.52
ATNHPIUS35001A	Bernalillo County, NM	35001	28.15	30.1	34.56	40.32	45.78	50.97	55.32	56.91	60.62	64.33	66.92	69.15	70.92	71.27	71.79	71.51	72.61	75.5	80.27	87.73	94.65	96.56	98.15	98.74	98.81	100	103.13	105.85	108.65	115.59	130.45	150.17	158.98	156.86	147.54	141.35	134.7	131.17	132.66	135.26	137.06	141.51	146.97	151.23	158.07
ATNHPIUS13019A	Berrien County, GA	13019																								101.83	96.98	100	101.96	103.63	109.46	121.05	113.38	139.08	136.63	138.83	138.42	128.67	118.76	115.9	120.6	121.42	117.49	137.45	125.9	129.27	132.86
ATNHPIUS26021A	Berrien County, MI	26021	26.18	26.97	29.99	33.15	36.71	40.13	44.22	32.83	44.89	44.24	44.23	46.78	50.34	56.21	60.14	63.55	65.32	66.86	69.08	72.95	79.28	82.39	86.82	91.07	94.13	100	105.33	109.38	111.87	117.4	124.32	129.39	131.94	129.92	124.73	118.05	114.14	111.61	111.33	114.82	119.34	123.95	129.9	135.51	141.73
ATNHPIUS37015A	Bertie County, NC	37015																			75.83	78.49	75.37	85.08	86.08	94.1	94.96	100	100.99	105.94	109.19	113.84	122.01	131.65	134.71	144.42	135.71	138.3	134.59	128.04	126.65	122.6	124.1	130.33	129.45	132.49	126.99
ATNHPIUS48029A	Bexar County, TX	48029	38.74	37.67	44.66	52.05	60.55	68.2	81.73	83.31	86.67	95.52	89.55	92.76	88.28	78.96	76.09	75.24	77.07	81.24	85.89	88.22	90.66	91.38	91.24	94.05	95.76	100	104.4	108.31	111.94	116.68	125.39	136.6	145.11	145.96	144.29	141.94	141.21	142.2	145.5	154.14	164.32	176.55	188.65	200.05	211.52
ATNHPIUS13021A	Bibb County, GA	13021	40.6	44.0	43.13	44.83	46.46	49.31	54.51	58.98	60.68	62.39	67.18	68.99	71.53	74.36	76.67	77.8	77.22	78.7	81.37	82.56	85.69	87.97	91.08	93.84	95.88	100	104.63	106.81	109.0	113.65	116.85	120.52	123.1	121.34	118.05	111.98	105.84	101.48	99.92	101.1	102.51	103.91	105.85	112.2	116.02
ATNHPIUS01007A	Bibb County, AL	1007																								91.85	100.92	100	103.91	114.47	115.67	113.95	114.95	130.0	128.85	133.41	130.85	124.38	126.73	126.51	120.54	122.75	122.08	130.58	128.88	138.33	152.99
ATNHPIUS56003A	Big Horn County, WY	56003																			71.08	77.88	87.99	88.03	93.2	98.51	95.1	100	106.16	107.9	110.86	120.09	122.16	136.52	152.12	158.38	160.39	163.24	157.17	162.67	160.22	171.67	168.3	178.21	185.51	188.0	192.33
ATNHPIUS16011A	Bingham County, ID	16011												60.9	60.56	62.79	66.36	60.67	66.09	69.3	73.42	77.38	85.04	88.03	91.08	95.01	96.56	100	103.56	105.53	108.07	112.71	121.44	135.21	148.95	152.77	150.07	142.27	135.65	132.74	135.35	138.94	143.47	149.7	158.29	173.5	191.84
